Frame,Visibility,X,Y,Z,Original_Frame,Point_Coordinates_Camera1,Point_Coordinates_Camera2,Point_Costs_Formula1,Point_Costs_Formula2,Point_Costs_Epipolar,Point_Costs_Reprojection,Point_Costs_Temporal
198,0,[0],[0],[0],198,[],[],[],[],[],[],[]
199,0,[0],[0],[0],199,[],[],[],[],[],[],[]
200,0,[0],[0],[0],200,[],[],[],[],[],[],[]
201,0,[0],[0],[0],201,[],[],[],[],[],[],[]
202,0,[0],[0],[0],202,[],[],[],[],[],[],[]
203,0,[0],[0],[0],203,[],[],[],[],[],[],[]
204,0,[0],[0],[0],204,[],[],[],[],[],[],[]
205,0,[0],[0],[0],205,[],[],[],[],[],[],[]
206,0,[0],[0],[0],206,[],[],[],[],[],[],[]
207,0,[0],[0],[0],207,[],[],[],[],[],[],[]
208,0,[0],[0],[0],208,[],[],[],[],[],[],[]
209,0,[0],[0],[0],209,[],[],[],[],[],[],[]
210,0,[0],[0],[0],210,[],[],[],[],[],[],[]
211,0,[0],[0],[0],211,[],[],[],[],[],[],[]
212,0,[0],[0],[0],212,[],[],[],[],[],[],[]
213,0,[0],[0],[0],213,[],[],[],[],[],[],[]
214,0,[0],[0],[0],214,[],[],[],[],[],[],[]
215,0,[0],[0],[0],215,[],[],[],[],[],[],[]
216,0,[0],[0],[0],216,[],[],[],[],[],[],[]
217,0,[0],[0],[0],217,[],[],[],[],[],[],[]
218,0,[0],[0],[0],218,[],[],[],[],[],[],[]
219,0,[0],[0],[0],219,[],[],[],[],[],[],[]
220,0,[0],[0],[0],220,[],[],[],[],[],[],[]
221,0,[0],[0],[0],221,[],[],[],[],[],[],[]
222,0,[0],[0],[0],222,[],[],[],[],[],[],[]
223,0,[0],[0],[0],223,[],[],[],[],[],[],[]
224,0,[0],[0],[0],224,[],[],[],[],[],[],[]
225,0,[0],[0],[0],225,[],[],[],[],[],[],[]
226,0,[0],[0],[0],226,[],[],[],[],[],[],[]
227,0,[0],[0],[0],227,[],[],[],[],[],[],[]
228,0,[0],[0],[0],228,[],[],[],[],[],[],[]
229,0,[0],[0],[0],229,[],[],[],[],[],[],[]
230,0,[0],[0],[0],230,[],[],[],[],[],[],[]
231,0,[0],[0],[0],231,[],[],[],[],[],[],[]
232,0,[0],[0],[0],232,[],[],[],[],[],[],[]
233,0,[0],[0],[0],233,[],[],[],[],[],[],[]
234,0,[0],[0],[0],234,[],[],[],[],[],[],[]
235,0,[0],[0],[0],235,[],[],[],[],[],[],[]
236,0,[0],[0],[0],236,[],[],[],[],[],[],[]
237,0,[0],[0],[0],237,[],[],[],[],[],[],[]
238,0,[0],[0],[0],238,[],[],[],[],[],[],[]
239,0,[0],[0],[0],239,[],[],[],[],[],[],[]
240,0,[0],[0],[0],240,[],[],[],[],[],[],[]
241,0,[0],[0],[0],241,[],[],[],[],[],[],[]
242,0,[0],[0],[0],242,[],[],[],[],[],[],[]
243,0,[0],[0],[0],243,[],[],[],[],[],[],[]
244,0,[0],[0],[0],244,[],[],[],[],[],[],[]
245,0,[0],[0],[0],245,[],[],[],[],[],[],[]
246,0,[0],[0],[0],246,[],[],[],[],[],[],[]
247,0,[0],[0],[0],247,[],[],[],[],[],[],[]
248,0,[0],[0],[0],248,[],[],[],[],[],[],[]
249,0,[0],[0],[0],249,[],[],[],[],[],[],[]
250,0,[0],[0],[0],250,[],[],[],[],[],[],[]
251,0,[0],[0],[0],251,[],[],[],[],[],[],[]
252,0,[0],[0],[0],252,[],[],[],[],[],[],[]
253,0,[0],[0],[0],253,[],[],[],[],[],[],[]
254,0,[0],[0],[0],254,[],[],[],[],[],[],[]
255,0,[0],[0],[0],255,[],[],[],[],[],[],[]
256,0,[0],[0],[0],256,[],[],[],[],[],[],[]
257,0,[0],[0],[0],257,[],[],[],[],[],[],[]
258,0,[0],[0],[0],258,[],[],[],[],[],[],[]
259,0,[0],[0],[0],259,[],[],[],[],[],[],[]
260,0,[0],[0],[0],260,[],[],[],[],[],[],[]
261,0,[0],[0],[0],261,[],[],[],[],[],[],[]
262,0,[0],[0],[0],262,[],[],[],[],[],[],[]
263,0,[0],[0],[0],263,[],[],[],[],[],[],[]
264,0,[0],[0],[0],264,[],[],[],[],[],[],[]
265,0,[0],[0],[0],265,[],[],[],[],[],[],[]
266,0,[0],[0],[0],266,[],[],[],[],[],[],[]
267,0,[0],[0],[0],267,[],[],[],[],[],[],[]
268,0,[0],[0],[0],268,[],[],[],[],[],[],[]
269,0,[0],[0],[0],269,[],[],[],[],[],[],[]
270,0,[0],[0],[0],270,[],[],[],[],[],[],[]
271,0,[0],[0],[0],271,[],[],[],[],[],[],[]
272,0,[0],[0],[0],272,[],[],[],[],[],[],[]
273,0,[0],[0],[0],273,[],[],[],[],[],[],[]
274,0,[0],[0],[0],274,[],[],[],[],[],[],[]
275,0,[0],[0],[0],275,[],[],[],[],[],[],[]
276,0,[0],[0],[0],276,[],[],[],[],[],[],[]
277,0,[0],[0],[0],277,[],[],[],[],[],[],[]
278,0,[0],[0],[0],278,[],[],[],[],[],[],[]
279,0,[0],[0],[0],279,[],[],[],[],[],[],[]
280,0,[0],[0],[0],280,[],[],[],[],[],[],[]
281,0,[0],[0],[0],281,[],[],[],[],[],[],[]
282,0,[0],[0],[0],282,[],[],[],[],[],[],[]
283,0,[0],[0],[0],283,[],[],[],[],[],[],[]
284,0,[0],[0],[0],284,[],[],[],[],[],[],[]
285,0,[0],[0],[0],285,[],[],[],[],[],[],[]
286,0,[0],[0],[0],286,[],[],[],[],[],[],[]
287,0,[0],[0],[0],287,[],[],[],[],[],[],[]
288,0,[0],[0],[0],288,[],[],[],[],[],[],[]
289,0,[0],[0],[0],289,[],[],[],[],[],[],[]
290,0,[0],[0],[0],290,[],[],[],[],[],[],[]
291,0,[0],[0],[0],291,[],[],[],[],[],[],[]
292,0,[0],[0],[0],292,[],[],[],[],[],[],[]
293,0,[0],[0],[0],293,[],[],[],[],[],[],[]
294,0,[0],[0],[0],294,[],[],[],[],[],[],[]
295,0,[0],[0],[0],295,[],[],[],[],[],[],[]
296,0,[0],[0],[0],296,[],[],[],[],[],[],[]
297,0,[0],[0],[0],297,[],[],[],[],[],[],[]
298,0,[0],[0],[0],298,[],[],[],[],[],[],[]
299,0,[0],[0],[0],299,[],[],[],[],[],[],[]
300,0,[0],[0],[0],300,[],[],[],[],[],[],[]
301,0,[0],[0],[0],301,[],[],[],[],[],[],[]
302,0,[0],[0],[0],302,[],[],[],[],[],[],[]
303,0,[0],[0],[0],303,[],[],[],[],[],[],[]
304,0,[0],[0],[0],304,[],[],[],[],[],[],[]
305,0,[0],[0],[0],305,[],[],[],[],[],[],[]
306,0,[0],[0],[0],306,[],[],[],[],[],[],[]
307,0,[0],[0],[0],307,[],[],[],[],[],[],[]
308,0,[0],[0],[0],308,[],[],[],[],[],[],[]
309,0,[0],[0],[0],309,[],[],[],[],[],[],[]
310,0,[0],[0],[0],310,[],[],[],[],[],[],[]
311,0,[0],[0],[0],311,[],[],[],[],[],[],[]
312,0,[0],[0],[0],312,[],[],[],[],[],[],[]
313,0,[0],[0],[0],313,[],[],[],[],[],[],[]
314,0,[0],[0],[0],314,[],[],[],[],[],[],[]
315,0,[0],[0],[0],315,[],[],[],[],[],[],[]
316,0,[0],[0],[0],316,[],[],[],[],[],[],[]
317,0,[0],[0],[0],317,[],[],[],[],[],[],[]
318,0,[0],[0],[0],318,[],[],[],[],[],[],[]
319,0,[0],[0],[0],319,[],[],[],[],[],[],[]
320,0,[0],[0],[0],320,[],[],[],[],[],[],[]
321,0,[0],[0],[0],321,[],[],[],[],[],[],[]
322,0,[0],[0],[0],322,[],[],[],[],[],[],[]
323,0,[0],[0],[0],323,[],[],[],[],[],[],[]
324,0,[0],[0],[0],324,[],[],[],[],[],[],[]
325,0,[0],[0],[0],325,[],[],[],[],[],[],[]
326,0,[0],[0],[0],326,[],[],[],[],[],[],[]
327,0,[0],[0],[0],327,[],[],[],[],[],[],[]
328,0,[0],[0],[0],328,[],[],[],[],[],[],[]
329,0,[0],[0],[0],329,[],[],[],[],[],[],[]
330,0,[0],[0],[0],330,[],[],[],[],[],[],[]
331,0,[0],[0],[0],331,[],[],[],[],[],[],[]
332,0,[0],[0],[0],332,[],[],[],[],[],[],[]
333,0,[0],[0],[0],333,[],[],[],[],[],[],[]
334,0,[0],[0],[0],334,[],[],[],[],[],[],[]
335,0,[0],[0],[0],335,[],[],[],[],[],[],[]
336,0,[0],[0],[0],336,[],[],[],[],[],[],[]
337,0,[0],[0],[0],337,[],[],[],[],[],[],[]
338,0,[0],[0],[0],338,[],[],[],[],[],[],[]
339,0,[0],[0],[0],339,[],[],[],[],[],[],[]
340,0,[0],[0],[0],340,[],[],[],[],[],[],[]
341,0,[0],[0],[0],341,[],[],[],[],[],[],[]
342,0,[0],[0],[0],342,[],[],[],[],[],[],[]
343,0,[0],[0],[0],343,[],[],[],[],[],[],[]
344,0,[0],[0],[0],344,[],[],[],[],[],[],[]
345,0,[0],[0],[0],345,[],[],[],[],[],[],[]
346,0,[0],[0],[0],346,[],[],[],[],[],[],[]
347,0,[0],[0],[0],347,[],[],[],[],[],[],[]
348,0,[0],[0],[0],348,[],[],[],[],[],[],[]
349,0,[0],[0],[0],349,[],[],[],[],[],[],[]
350,0,[0],[0],[0],350,[],[],[],[],[],[],[]
351,0,[0],[0],[0],351,[],[],[],[],[],[],[]
352,0,[0],[0],[0],352,[],[],[],[],[],[],[]
353,0,[0],[0],[0],353,[],[],[],[],[],[],[]
354,0,[0],[0],[0],354,[],[],[],[],[],[],[]
355,0,[0],[0],[0],355,[],[],[],[],[],[],[]
356,0,[0],[0],[0],356,[],[],[],[],[],[],[]
357,0,[0],[0],[0],357,[],[],[],[],[],[],[]
358,0,[0],[0],[0],358,[],[],[],[],[],[],[]
359,0,[0],[0],[0],359,[],[],[],[],[],[],[]
360,0,[0],[0],[0],360,[],[],[],[],[],[],[]
361,0,[0],[0],[0],361,[],[],[],[],[],[],[]
362,0,[0],[0],[0],362,[],[],[],[],[],[],[]
363,0,[0],[0],[0],363,[],[],[],[],[],[],[]
364,0,[0],[0],[0],364,[],[],[],[],[],[],[]
365,0,[0],[0],[0],365,[],[],[],[],[],[],[]
366,0,[0],[0],[0],366,[],[],[],[],[],[],[]
367,0,[0],[0],[0],367,[],[],[],[],[],[],[]
368,0,[0],[0],[0],368,[],[],[],[],[],[],[]
369,0,[0],[0],[0],369,[],[],[],[],[],[],[]
370,0,[0],[0],[0],370,[],[],[],[],[],[],[]
371,0,[0],[0],[0],371,[],[],[],[],[],[],[]
372,0,[0],[0],[0],372,[],[],[],[],[],[],[]
373,0,[0],[0],[0],373,[],[],[],[],[],[],[]
374,0,[0],[0],[0],374,[],[],[],[],[],[],[]
375,0,[0],[0],[0],375,[],[],[],[],[],[],[]
376,0,[0],[0],[0],376,[],[],[],[],[],[],[]
377,0,[0],[0],[0],377,[],[],[],[],[],[],[]
378,0,[0],[0],[0],378,[],[],[],[],[],[],[]
379,0,[0],[0],[0],379,[],[],[],[],[],[],[]
380,0,[0],[0],[0],380,[],[],[],[],[],[],[]
381,0,[0],[0],[0],381,[],[],[],[],[],[],[]
382,0,[0],[0],[0],382,[],[],[],[],[],[],[]
383,0,[0],[0],[0],383,[],[],[],[],[],[],[]
384,0,[0],[0],[0],384,[],[],[],[],[],[],[]
385,0,[0],[0],[0],385,[],[],[],[],[],[],[]
386,0,[0],[0],[0],386,[],[],[],[],[],[],[]
387,0,[0],[0],[0],387,[],[],[],[],[],[],[]
388,0,[0],[0],[0],388,[],[],[],[],[],[],[]
389,0,[0],[0],[0],389,[],[],[],[],[],[],[]
390,0,[0],[0],[0],390,[],[],[],[],[],[],[]
391,0,[0],[0],[0],391,[],[],[],[],[],[],[]
392,0,[0],[0],[0],392,[],[],[],[],[],[],[]
393,0,[0],[0],[0],393,[],[],[],[],[],[],[]
394,0,[0],[0],[0],394,[],[],[],[],[],[],[]
395,0,[0],[0],[0],395,[],[],[],[],[],[],[]
396,0,[0],[0],[0],396,[],[],[],[],[],[],[]
397,0,[0],[0],[0],397,[],[],[],[],[],[],[]
398,0,[0],[0],[0],398,[],[],[],[],[],[],[]
399,0,[0],[0],[0],399,[],[],[],[],[],[],[]
400,0,[0],[0],[0],400,[],[],[],[],[],[],[]
401,0,[0],[0],[0],401,[],[],[],[],[],[],[]
402,0,[0],[0],[0],402,[],[],[],[],[],[],[]
403,0,[0],[0],[0],403,[],[],[],[],[],[],[]
404,0,[0],[0],[0],404,[],[],[],[],[],[],[]
405,0,[0],[0],[0],405,[],[],[],[],[],[],[]
406,0,[0],[0],[0],406,[],[],[],[],[],[],[]
407,0,[0],[0],[0],407,[],[],[],[],[],[],[]
408,0,[0],[0],[0],408,[],[],[],[],[],[],[]
409,0,[0],[0],[0],409,[],[],[],[],[],[],[]
410,0,[0],[0],[0],410,[],[],[],[],[],[],[]
411,0,[0],[0],[0],411,[],[],[],[],[],[],[]
412,0,[0],[0],[0],412,[],[],[],[],[],[],[]
413,0,[0],[0],[0],413,[],[],[],[],[],[],[]
414,0,[0],[0],[0],414,[],[],[],[],[],[],[]
415,0,[0],[0],[0],415,[],[],[],[],[],[],[]
416,0,[0],[0],[0],416,[],[],[],[],[],[],[]
417,0,[0],[0],[0],417,[],[],[],[],[],[],[]
418,0,[0],[0],[0],418,[],[],[],[],[],[],[]
419,0,[0],[0],[0],419,[],[],[],[],[],[],[]
420,0,[0],[0],[0],420,[],[],[],[],[],[],[]
421,0,[0],[0],[0],421,[],[],[],[],[],[],[]
422,0,[0],[0],[0],422,[],[],[],[],[],[],[]
423,0,[0],[0],[0],423,[],[],[],[],[],[],[]
424,0,[0],[0],[0],424,[],[],[],[],[],[],[]
425,0,[0],[0],[0],425,[],[],[],[],[],[],[]
426,0,[0],[0],[0],426,[],[],[],[],[],[],[]
427,0,[0],[0],[0],427,[],[],[],[],[],[],[]
428,0,[0],[0],[0],428,[],[],[],[],[],[],[]
429,0,[0],[0],[0],429,[],[],[],[],[],[],[]
430,0,[0],[0],[0],430,[],[],[],[],[],[],[]
431,0,[0],[0],[0],431,[],[],[],[],[],[],[]
432,0,[0],[0],[0],432,[],[],[],[],[],[],[]
433,0,[0],[0],[0],433,[],[],[],[],[],[],[]
434,0,[0],[0],[0],434,[],[],[],[],[],[],[]
435,0,[0],[0],[0],435,[],[],[],[],[],[],[]
436,0,[0],[0],[0],436,[],[],[],[],[],[],[]
437,0,[0],[0],[0],437,[],[],[],[],[],[],[]
438,0,[0],[0],[0],438,[],[],[],[],[],[],[]
439,0,[0],[0],[0],439,[],[],[],[],[],[],[]
440,0,[0],[0],[0],440,[],[],[],[],[],[],[]
441,0,[0],[0],[0],441,[],[],[],[],[],[],[]
442,0,[0],[0],[0],442,[],[],[],[],[],[],[]
443,0,[0],[0],[0],443,[],[],[],[],[],[],[]
444,0,[0],[0],[0],444,[],[],[],[],[],[],[]
445,0,[0],[0],[0],445,[],[],[],[],[],[],[]
446,0,[0],[0],[0],446,[],[],[],[],[],[],[]
447,0,[0],[0],[0],447,[],[],[],[],[],[],[]
448,0,[0],[0],[0],448,[],[],[],[],[],[],[]
449,0,[0],[0],[0],449,[],[],[],[],[],[],[]
450,0,[0],[0],[0],450,[],[],[],[],[],[],[]
451,0,[0],[0],[0],451,[],[],[],[],[],[],[]
452,0,[0],[0],[0],452,[],[],[],[],[],[],[]
453,0,[0],[0],[0],453,[],[],[],[],[],[],[]
454,0,[0],[0],[0],454,[],[],[],[],[],[],[]
455,0,[0],[0],[0],455,[],[],[],[],[],[],[]
456,0,[0],[0],[0],456,[],[],[],[],[],[],[]
457,0,[0],[0],[0],457,[],[],[],[],[],[],[]
458,0,[0],[0],[0],458,[],[],[],[],[],[],[]
459,0,[0],[0],[0],459,[],[],[],[],[],[],[]
460,0,[0],[0],[0],460,[],[],[],[],[],[],[]
461,0,[0],[0],[0],461,[],[],[],[],[],[],[]
462,0,[0],[0],[0],462,[],[],[],[],[],[],[]
463,0,[0],[0],[0],463,[],[],[],[],[],[],[]
464,0,[0],[0],[0],464,[],[],[],[],[],[],[]
465,0,[0],[0],[0],465,[],[],[],[],[],[],[]
466,0,[0],[0],[0],466,[],[],[],[],[],[],[]
467,0,[0],[0],[0],467,[],[],[],[],[],[],[]
468,0,[0],[0],[0],468,[],[],[],[],[],[],[]
469,0,[0],[0],[0],469,[],[],[],[],[],[],[]
470,0,[0],[0],[0],470,[],[],[],[],[],[],[]
471,0,[0],[0],[0],471,[],[],[],[],[],[],[]
472,0,[0],[0],[0],472,[],[],[],[],[],[],[]
473,0,[0],[0],[0],473,[],[],[],[],[],[],[]
474,0,[0],[0],[0],474,[],[],[],[],[],[],[]
475,0,[0],[0],[0],475,[],[],[],[],[],[],[]
476,0,[0],[0],[0],476,[],[],[],[],[],[],[]
477,0,[0],[0],[0],477,[],[],[],[],[],[],[]
478,0,[0],[0],[0],478,[],[],[],[],[],[],[]
479,0,[0],[0],[0],479,[],[],[],[],[],[],[]
480,0,[0],[0],[0],480,[],[],[],[],[],[],[]
481,0,[0],[0],[0],481,[],[],[],[],[],[],[]
482,0,[0],[0],[0],482,[],[],[],[],[],[],[]
483,0,[0],[0],[0],483,[],[],[],[],[],[],[]
484,0,[0],[0],[0],484,[],[],[],[],[],[],[]
485,0,[0],[0],[0],485,[],[],[],[],[],[],[]
486,0,[0],[0],[0],486,[],[],[],[],[],[],[]
487,0,[0],[0],[0],487,[],[],[],[],[],[],[]
488,0,[0],[0],[0],488,[],[],[],[],[],[],[]
489,0,[0],[0],[0],489,[],[],[],[],[],[],[]
490,0,[0],[0],[0],490,[],[],[],[],[],[],[]
491,0,[0],[0],[0],491,[],[],[],[],[],[],[]
492,0,[0],[0],[0],492,[],[],[],[],[],[],[]
493,0,[0],[0],[0],493,[],[],[],[],[],[],[]
494,0,[0],[0],[0],494,[],[],[],[],[],[],[]
495,0,[0],[0],[0],495,[],[],[],[],[],[],[]
496,0,[0],[0],[0],496,[],[],[],[],[],[],[]
497,0,[0],[0],[0],497,[],[],[],[],[],[],[]
498,0,[0],[0],[0],498,[],[],[],[],[],[],[]
499,0,[0],[0],[0],499,[],[],[],[],[],[],[]
500,0,[0],[0],[0],500,[],[],[],[],[],[],[]
501,0,[0],[0],[0],501,[],[],[],[],[],[],[]
502,0,[0],[0],[0],502,[],[],[],[],[],[],[]
503,0,[0],[0],[0],503,[],[],[],[],[],[],[]
504,0,[0],[0],[0],504,[],[],[],[],[],[],[]
505,0,[0],[0],[0],505,[],[],[],[],[],[],[]
506,0,[0],[0],[0],506,[],[],[],[],[],[],[]
507,0,[0],[0],[0],507,[],[],[],[],[],[],[]
508,0,[0],[0],[0],508,[],[],[],[],[],[],[]
509,0,[0],[0],[0],509,[],[],[],[],[],[],[]
510,0,[0],[0],[0],510,[],[],[],[],[],[],[]
511,0,[0],[0],[0],511,[],[],[],[],[],[],[]
512,0,[0],[0],[0],512,[],[],[],[],[],[],[]
513,1,[9.9739 ],[5.2878 ],[1.2559 ],513,"[(1423.0000, 180.0000)]","[(1130.0000, 123.0000)]",[0.346224],[0.346224],[13.674745],[0.346224],[0.000000]
514,1,[10.2669 ],[4.3771 ],[1.0702 ],514,"[(1397.0000, 183.0000)]","[(1105.0000, 123.0000)]",[6.377479],[32.191335],[8.060716],[6.377479],[51.627713]
515,0,[0],[0],[0],515,[],[],[],[],[],[],[]
516,0,[0],[0],[0],516,[],[],[],[],[],[],[]
517,1,[12.1906 ],[-0.1011 ],[-0.1421 ],517,"[(1335.0000, 198.0000)]","[(1046.0000, 150.0000)]",[0.081704],[0.081704],[13.453170],[0.081704],[0.000000]
518,0,[0],[0],[0],518,[],[],[],[],[],[],[]
519,0,[0],[0],[0],519,[],[],[],[],[],[],[]
520,1,[9.7536 ],[2.8618 ],[0.7672 ],520,"[(1282.0000, 176.0000)]","[(1015.0000, 135.0000)]",[1.208181],[1.208181],[15.081349],[1.208181],[0.000000]
521,1,[9.8430 ],[2.7624 ],[0.8571 ],521,"[(1288.0000, 168.0000)]","[(1018.0000, 127.0000)]",[0.745352],[9.772719],[14.815204],[0.745352],[18.054735]
522,1,[10.7421 ],[1.4848 ],[0.8926 ],522,"[(1313.0000, 150.0000)]","[(1029.0000, 108.0000)]",[1.040716],[27.030404],[13.533709],[1.040716],[51.979378]
523,1,[9.8869 ],[3.3481 ],[1.3428 ],523,"[(1327.0000, 138.0000)]","[(1046.0000, 97.0000)]",[0.840508],[19.983909],[15.558697],[0.840508],[38.286802]
524,0,[0],[0],[0],524,[],[],[],[],[],[],[]
525,0,[0],[0],[0],525,[],[],[],[],[],[],[]
526,1,[10.3511 ],[3.4441 ],[1.8562 ],526,"[(1386.0000, 97.0000)]","[(1085.0000, 56.0000)]",[0.365518],[0.365518],[16.060344],[0.365518],[0.000000]
527,1,[9.0129 ],[5.9366 ],[2.2807 ],527,"[(1403.0000, 86.0000)]","[(1110.0000, 37.0000)]",[6.418402],[33.000864],[10.074024],[6.418402],[53.164923]
528,0,[0],[0],[0],528,[],[],[],[],[],[],[]
529,0,[0],[0],[0],529,[],[],[],[],[],[],[]
530,0,[0],[0],[0],530,[],[],[],[],[],[],[]
531,0,[0],[0],[0],531,[],[],[],[],[],[],[]
532,0,[0],[0],[0],532,[],[],[],[],[],[],[]
533,0,[0],[0],[0],533,[],[],[],[],[],[],[]
534,0,[0],[0],[0],534,[],[],[],[],[],[],[]
535,0,[0],[0],[0],535,[],[],[],[],[],[],[]
536,0,[0],[0],[0],536,[],[],[],[],[],[],[]
537,0,[0],[0],[0],537,[],[],[],[],[],[],[]
538,0,[0],[0],[0],538,[],[],[],[],[],[],[]
539,0,[0],[0],[0],539,[],[],[],[],[],[],[]
540,0,[0],[0],[0],540,[],[],[],[],[],[],[]
541,0,[0],[0],[0],541,[],[],[],[],[],[],[]
542,0,[0],[0],[0],542,[],[],[],[],[],[],[]
543,0,[0],[0],[0],543,[],[],[],[],[],[],[]
544,0,[0],[0],[0],544,[],[],[],[],[],[],[]
545,0,[0],[0],[0],545,[],[],[],[],[],[],[]
546,0,[0],[0],[0],546,[],[],[],[],[],[],[]
547,0,[0],[0],[0],547,[],[],[],[],[],[],[]
548,0,[0],[0],[0],548,[],[],[],[],[],[],[]
549,0,[0],[0],[0],549,[],[],[],[],[],[],[]
550,0,[0],[0],[0],550,[],[],[],[],[],[],[]
551,0,[0],[0],[0],551,[],[],[],[],[],[],[]
552,0,[0],[0],[0],552,[],[],[],[],[],[],[]
553,0,[0],[0],[0],553,[],[],[],[],[],[],[]
554,0,[0],[0],[0],554,[],[],[],[],[],[],[]
555,0,[0],[0],[0],555,[],[],[],[],[],[],[]
556,0,[0],[0],[0],556,[],[],[],[],[],[],[]
557,0,[0],[0],[0],557,[],[],[],[],[],[],[]
558,0,[0],[0],[0],558,[],[],[],[],[],[],[]
559,0,[0],[0],[0],559,[],[],[],[],[],[],[]
560,0,[0],[0],[0],560,[],[],[],[],[],[],[]
561,0,[0],[0],[0],561,[],[],[],[],[],[],[]
562,0,[0],[0],[0],562,[],[],[],[],[],[],[]
563,0,[0],[0],[0],563,[],[],[],[],[],[],[]
564,0,[0],[0],[0],564,[],[],[],[],[],[],[]
565,0,[0],[0],[0],565,[],[],[],[],[],[],[]
566,0,[0],[0],[0],566,[],[],[],[],[],[],[]
567,0,[0],[0],[0],567,[],[],[],[],[],[],[]
568,0,[0],[0],[0],568,[],[],[],[],[],[],[]
569,0,[0],[0],[0],569,[],[],[],[],[],[],[]
570,0,[0],[0],[0],570,[],[],[],[],[],[],[]
571,0,[0],[0],[0],571,[],[],[],[],[],[],[]
572,0,[0],[0],[0],572,[],[],[],[],[],[],[]
573,0,[0],[0],[0],573,[],[],[],[],[],[],[]
574,0,[0],[0],[0],574,[],[],[],[],[],[],[]
575,0,[0],[0],[0],575,[],[],[],[],[],[],[]
576,0,[0],[0],[0],576,[],[],[],[],[],[],[]
577,0,[0],[0],[0],577,[],[],[],[],[],[],[]
578,0,[0],[0],[0],578,[],[],[],[],[],[],[]
579,0,[0],[0],[0],579,[],[],[],[],[],[],[]
580,0,[0],[0],[0],580,[],[],[],[],[],[],[]
581,0,[0],[0],[0],581,[],[],[],[],[],[],[]
582,0,[0],[0],[0],582,[],[],[],[],[],[],[]
583,0,[0],[0],[0],583,[],[],[],[],[],[],[]
584,0,[0],[0],[0],584,[],[],[],[],[],[],[]
585,0,[0],[0],[0],585,[],[],[],[],[],[],[]
586,0,[0],[0],[0],586,[],[],[],[],[],[],[]
587,0,[0],[0],[0],587,[],[],[],[],[],[],[]
588,0,[0],[0],[0],588,[],[],[],[],[],[],[]
589,0,[0],[0],[0],589,[],[],[],[],[],[],[]
590,0,[0],[0],[0],590,[],[],[],[],[],[],[]
591,0,[0],[0],[0],591,[],[],[],[],[],[],[]
592,0,[0],[0],[0],592,[],[],[],[],[],[],[]
593,0,[0],[0],[0],593,[],[],[],[],[],[],[]
594,0,[0],[0],[0],594,[],[],[],[],[],[],[]
595,0,[0],[0],[0],595,[],[],[],[],[],[],[]
596,0,[0],[0],[0],596,[],[],[],[],[],[],[]
597,0,[0],[0],[0],597,[],[],[],[],[],[],[]
598,0,[0],[0],[0],598,[],[],[],[],[],[],[]
599,0,[0],[0],[0],599,[],[],[],[],[],[],[]
600,0,[0],[0],[0],600,[],[],[],[],[],[],[]
601,0,[0],[0],[0],601,[],[],[],[],[],[],[]
602,0,[0],[0],[0],602,[],[],[],[],[],[],[]
603,0,[0],[0],[0],603,[],[],[],[],[],[],[]
604,0,[0],[0],[0],604,[],[],[],[],[],[],[]
605,0,[0],[0],[0],605,[],[],[],[],[],[],[]
606,0,[0],[0],[0],606,[],[],[],[],[],[],[]
607,0,[0],[0],[0],607,[],[],[],[],[],[],[]
608,0,[0],[0],[0],608,[],[],[],[],[],[],[]
609,0,[0],[0],[0],609,[],[],[],[],[],[],[]
610,0,[0],[0],[0],610,[],[],[],[],[],[],[]
611,0,[0],[0],[0],611,[],[],[],[],[],[],[]
612,0,[0],[0],[0],612,[],[],[],[],[],[],[]
613,0,[0],[0],[0],613,[],[],[],[],[],[],[]
614,0,[0],[0],[0],614,[],[],[],[],[],[],[]
615,0,[0],[0],[0],615,[],[],[],[],[],[],[]
616,0,[0],[0],[0],616,[],[],[],[],[],[],[]
617,0,[0],[0],[0],617,[],[],[],[],[],[],[]
618,0,[0],[0],[0],618,[],[],[],[],[],[],[]
619,0,[0],[0],[0],619,[],[],[],[],[],[],[]
620,0,[0],[0],[0],620,[],[],[],[],[],[],[]
621,0,[0],[0],[0],621,[],[],[],[],[],[],[]
622,0,[0],[0],[0],622,[],[],[],[],[],[],[]
623,0,[0],[0],[0],623,[],[],[],[],[],[],[]
624,0,[0],[0],[0],624,[],[],[],[],[],[],[]
625,0,[0],[0],[0],625,[],[],[],[],[],[],[]
626,0,[0],[0],[0],626,[],[],[],[],[],[],[]
627,0,[0],[0],[0],627,[],[],[],[],[],[],[]
628,0,[0],[0],[0],628,[],[],[],[],[],[],[]
629,0,[0],[0],[0],629,[],[],[],[],[],[],[]
630,0,[0],[0],[0],630,[],[],[],[],[],[],[]
631,0,[0],[0],[0],631,[],[],[],[],[],[],[]
632,0,[0],[0],[0],632,[],[],[],[],[],[],[]
633,0,[0],[0],[0],633,[],[],[],[],[],[],[]
634,0,[0],[0],[0],634,[],[],[],[],[],[],[]
635,0,[0],[0],[0],635,[],[],[],[],[],[],[]
636,0,[0],[0],[0],636,[],[],[],[],[],[],[]
637,0,[0],[0],[0],637,[],[],[],[],[],[],[]
638,0,[0],[0],[0],638,[],[],[],[],[],[],[]
639,0,[0],[0],[0],639,[],[],[],[],[],[],[]
640,0,[0],[0],[0],640,[],[],[],[],[],[],[]
