Frame,Visibility,X,Y,Z,Original_Frame,Point_Coordinates_Camera1,Point_Coordinates_Camera2,Point_Costs_Formula1,Point_Costs_Formula2,Point_Costs_Epipolar,Point_Costs_Reprojection,Point_Costs_Temporal
31608,0,[0],[0],[0],31608,[],[],[],[],[],[],[]
31609,1,[3.7870 ],[13.1048 ],[2.7447 ],31609,"[(942.0000, 153.0000)]","[(992.0000, 176.0000)]",[73.572370],[73.572370],[84.496544],[73.572370],[0.000000]
31610,1,"[1.7640, 3.7817 ]","[13.5380, 13.1072 ]","[0.3475, 2.7544 ]",31610,"[(365.0000, 798.0000), (942.0000, 146.0000)]","[(455.0000, 900.0000), (990.0000, 176.0000)]","[2.670964, 80.577664]","[839.980766, 84.849320]","[7.977889, 90.854500]","[2.670964, 80.577664]","[1674.619604, 8.543313]"
31611,1,[3.7658 ],[13.1247 ],[2.7684 ],31611,"[(939.0000, 138.0000)]","[(987.0000, 176.0000)]",[88.751652],[94.237197],[98.206304],[88.751652],[10.971090]
31612,1,[3.7589 ],[13.1209 ],[2.7680 ],31612,"[(936.0000, 138.0000)]","[(984.0000, 176.0000)]",[88.432467],[91.264280],[97.957891],[88.432467],[5.663627]
31613,1,[3.7485 ],[13.1257 ],[2.7732 ],31613,"[(933.0000, 135.0000)]","[(981.0000, 176.0000)]",[91.349363],[94.784139],[100.571799],[91.349363],[6.869551]
31614,1,[3.7238 ],[13.1773 ],[2.7931 ],31614,"[(928.0000, 127.0000)]","[(981.0000, 176.0000)]",[100.220445],[104.704320],[108.515465],[100.220445],[8.967750]
31615,1,[3.7104 ],[13.2010 ],[2.8108 ],31615,"[(925.0000, 120.0000)]","[(981.0000, 172.0000)]",[103.567402],[109.078822],[111.676758],[103.567402],[11.022840]
31616,1,[4.8440 ],[3.1119 ],[1.5440 ],31616,"[(919.0000, 120.0000)]","[(708.0000, 105.0000)]",[3.280139],[138.698798],[11.372125],[3.280139],[270.837317]
31617,1,[4.7241 ],[3.5499 ],[1.6534 ],31617,"[(914.0000, 116.0000)]","[(705.0000, 101.0000)]",[3.263355],[8.652916],[11.446439],[3.263355],[10.779121]
31618,1,[4.5899 ],[4.1212 ],[1.7524 ],31618,"[(908.0000, 112.0000)]","[(703.0000, 101.0000)]",[0.692064],[5.049125],[15.474392],[0.692064],[8.714121]
31619,1,[4.4614 ],[4.6613 ],[1.8460 ],31619,"[(902.0000, 112.0000)]","[(700.0000, 97.0000)]",[3.031769],[8.208636],[11.720435],[3.031769],[10.353733]
31620,1,[4.3684 ],[4.9987 ],[1.9323 ],31620,"[(897.0000, 108.0000)]","[(697.0000, 93.0000)]",[2.974089],[8.366402],[11.833999],[2.974089],[10.784626]
31621,1,[4.2407 ],[5.3383 ],[1.9772 ],31621,"[(888.0000, 108.0000)]","[(691.0000, 93.0000)]",[3.180504],[10.241128],[11.608082],[3.180504],[14.121248]
31622,1,[4.1325 ],[5.6404 ],[2.0314 ],31622,"[(880.0000, 105.0000)]","[(686.0000, 93.0000)]",[0.421744],[6.813990],[14.426806],[0.421744],[12.784492]
31623,1,[4.1093 ],[5.5525 ],[2.0025 ],31623,"[(877.0000, 105.0000)]","[(683.0000, 97.0000)]",[3.068747],[6.842137],[17.951508],[3.068747],[7.546779]
31624,1,[3.9643 ],[6.0742 ],[2.0557 ],31624,"[(866.0000, 108.0000)]","[(677.0000, 97.0000)]",[0.118148],[8.300397],[14.902448],[0.118148],[16.364498]
31625,1,[3.8619 ],[6.3965 ],[2.0620 ],31625,"[(857.0000, 112.0000)]","[(672.0000, 101.0000)]",[0.120394],[7.766914],[14.580264],[0.120394],[15.293040]
31626,1,[3.7472 ],[6.7513 ],[2.0446 ],31626,"[(846.0000, 120.0000)]","[(666.0000, 108.0000)]",[1.484932],[12.224771],[13.044014],[1.484932],[21.479679]
31627,1,[3.6744 ],[6.8002 ],[2.0058 ],31627,"[(838.0000, 123.0000)]","[(660.0000, 116.0000)]",[2.655819],[11.385275],[17.194842],[2.655819],[17.458912]
31628,1,[3.5897 ],[7.0447 ],[1.9781 ],31628,"[(829.0000, 131.0000)]","[(655.0000, 123.0000)]",[1.226771],[10.940891],[15.600627],[1.226771],[19.428239]
31629,1,[3.4902 ],[7.3521 ],[1.9637 ],31629,"[(818.0000, 138.0000)]","[(649.0000, 131.0000)]",[1.634363],[12.471014],[15.889157],[1.634363],[21.673301]
31630,1,[3.4243 ],[7.4518 ],[1.8855 ],31630,"[(810.0000, 150.0000)]","[(644.0000, 142.0000)]",[0.148735],[12.628093],[13.865607],[0.148735],[24.958717]
31631,1,[3.3266 ],[7.7836 ],[1.8545 ],31631,"[(798.0000, 161.0000)]","[(638.0000, 153.0000)]",[0.917713],[14.467976],[12.889249],[0.917713],[27.100525]
31632,1,"[3.2050, 8.5472 ]","[8.3891, 2.7541 ]","[1.8514, 0.2064 ]",31632,"[(781.0000, 176.0000), (1172.0000, 213.0000)]","[(632.0000, 168.0000), (936.0000, 180.0000)]","[1.734993, 3.134287]","[19.994315, 322.118029]","[11.796620, 16.129806]","[1.734993, 3.134287]","[36.518643, 637.967482]"
31633,1,"[8.4910, 3.1144 ]","[2.8726, 8.7371 ]","[0.2646, 1.7817 ]",31633,"[(1172.0000, 213.0000), (767.0000, 191.0000)]","[(936.0000, 176.0000), (627.0000, 191.0000)]","[0.780025, 4.566995]","[2.664468, 25.277140]","[12.408535, 17.980446]","[0.780025, 4.566995]","[3.768885, 41.420291]"
31634,1,"[8.5910, 3.0304 ]","[2.5546, 8.7357 ]","[0.1917, 1.6716 ]",31634,"[(1170.0000, 213.0000), (756.0000, 206.0000)]","[(933.0000, 176.0000), (618.0000, 206.0000)]","[1.181748, 2.806115]","[3.550623, 19.802162]","[12.024634, 15.940870]","[1.181748, 2.806115]","[4.737749, 33.992095]"
31635,1,"[2.9218, 8.9595 ]","[8.7440, 1.6549 ]","[1.5078, -0.0507 ]",31635,"[(742.0000, 228.0000), (1170.0000, 213.0000)]","[(607.0000, 228.0000), (930.0000, 180.0000)]","[0.322233, 2.270001]","[24.195849, 4.633259]","[13.044166, 15.308279]","[0.322233, 2.270001]","[47.747234, 4.726516]"
31636,1,"[8.6755, 2.8337 ]","[2.2620, 9.2477 ]","[0.0934, 1.4844 ]",31636,"[(1167.0000, 213.0000), (725.0000, 251.0000)]","[(930.0000, 180.0000), (601.0000, 247.0000)]","[2.353051, 5.194226]","[3.777801, 28.070430]","[15.387804, 7.043879]","[2.353051, 5.194226]","[2.849500, 45.752409]"
31637,1,"[2.7617, 3.1909 ]","[9.5389, 16.1565 ]","[1.4318, 4.6436 ]",31637,"[(711.0000, 266.0000), (849.0000, 1031.0000)]","[(596.0000, 270.0000), (371.0000, 858.0000)]","[0.634598, 214.233484]","[21.385765, 900.609257]","[12.760216, 184.368421]","[0.634598, 214.233484]","[41.502334, 1372.751547]"
31638,1,[2.6616 ],[9.5935 ],[1.2341 ],31638,"[(697.0000, 292.0000)]","[(587.0000, 303.0000)]",[4.058962],[34.135751],[15.851990],[4.058962],[60.153580]
31639,1,[2.5975 ],[9.8864 ],[1.1676 ],31639,"[(683.0000, 315.0000)]","[(582.0000, 326.0000)]",[1.813772],[25.669079],[13.205144],[1.813772],[47.710612]
31640,1,"[2.5174, 3.0488 ]","[10.3042, 15.4151 ]","[1.0629, 3.2373 ]",31640,"[(663.0000, 352.0000), (1155.0000, 213.0000)]","[(576.0000, 363.0000), (840.0000, 52.0000)]","[1.739824, 413.251933]","[39.398082, 818.029831]","[9.006704, 116.894305]","[1.739824, 413.251933]","[75.316515, 809.555797]"
31641,1,"[2.4283, 4.0517 ]","[10.4012, 13.8195 ]","[0.8882, 2.8851 ]",31641,"[(649.0000, 378.0000), (1153.0000, 210.0000)]","[(568.0000, 397.0000), (1290.0000, 108.0000)]","[2.308275, 16.047728]","[32.847669, 237.164231]","[12.753188, 1.781228]","[2.308275, 16.047728]","[61.078789, 442.233006]"
31642,1,"[2.3451, 3.0431 ]","[10.7703, 15.4308 ]","[0.8353, 3.2399 ]",31642,"[(627.0000, 408.0000), (1153.0000, 213.0000)]","[(559.0000, 431.0000), (838.0000, 52.0000)]","[1.993186, 411.413733]","[36.343366, 633.188802]","[11.996234, 117.124714]","[1.993186, 411.413733]","[68.700360, 443.550138]"
31643,1,[2.2550 ],[10.8601 ],[0.6225 ],31643,"[(613.0000, 442.0000)]","[(551.0000, 468.0000)]",[0.609406],[36.079048],[10.077568],[0.609406],[70.939284]
31644,1,[2.1328 ],[10.9357 ],[0.3494 ],31644,"[(596.0000, 480.0000)]","[(540.0000, 513.0000)]",[1.879023],[43.703866],[10.819307],[1.879023],[83.649687]
31645,1,[2.1125 ],[11.4565 ],[0.4004 ],31645,"[(573.0000, 513.0000)]","[(537.0000, 558.0000)]",[8.844043],[49.409905],[17.442792],[8.844043],[81.131725]
31646,1,[2.0289 ],[11.5543 ],[0.1826 ],31646,"[(559.0000, 558.0000)]","[(528.0000, 588.0000)]",[10.355553],[47.774623],[2.697049],[10.355553],[74.838141]
31647,1,[1.9343 ],[11.4914 ],[-0.0031 ],31647,"[(551.0000, 566.0000)]","[(520.0000, 615.0000)]",[4.594167],[23.285806],[12.381106],[4.594167],[37.383278]
31648,1,"[1.9186, 4.1346 ]","[11.7193, 13.5595 ]","[0.2347, -0.0670 ]",31648,"[(534.0000, 558.0000), (936.0000, 930.0000)]","[(509.0000, 611.0000), (1015.0000, 855.0000)]","[5.759768, 34.602297]","[20.243117, 546.889707]","[13.772806, 30.796039]","[5.759768, 34.602297]","[28.966698, 1024.574821]"
31649,1,[1.8709 ],[11.8137 ],[0.3142 ],31649,"[(520.0000, 558.0000)]","[(497.0000, 611.0000)]",[2.786260],[15.107598],[10.799254],[2.786260],[24.642675]
31650,1,[1.8783 ],[11.9792 ],[0.4489 ],31650,"[(509.0000, 558.0000)]","[(492.0000, 611.0000)]",[1.172618],[8.770765],[9.188714],[1.172618],[15.196292]
31651,1,[1.8023 ],[11.9778 ],[0.4381 ],31651,"[(497.0000, 558.0000)]","[(478.0000, 615.0000)]",[1.643310],[14.207383],[9.724214],[1.643310],[25.128146]
31652,1,[1.7764 ],[12.1324 ],[0.5566 ],31652,"[(480.0000, 558.0000)]","[(466.0000, 618.0000)]",[1.153269],[15.070738],[9.290547],[1.153269],[27.834939]
31653,1,[1.7647 ],[12.2759 ],[0.6362 ],31653,"[(466.0000, 562.0000)]","[(458.0000, 626.0000)]",[2.015731],[14.282946],[10.183238],[2.015731],[24.534429]
31654,1,[1.7025 ],[12.3178 ],[0.6385 ],31654,"[(452.0000, 566.0000)]","[(444.0000, 633.0000)]",[0.969632],[15.267566],[9.106472],[0.969632],[28.595868]
31655,1,[1.6618 ],[12.3752 ],[0.6275 ],31655,"[(441.0000, 573.0000)]","[(435.0000, 645.0000)]",[2.386753],[15.671077],[10.527308],[2.386753],[26.568649]
31656,1,"[1.6649, 3.0933 ]","[12.5724, 15.8234 ]","[0.7509, 3.5559 ]",31656,"[(421.0000, 581.0000), (1113.0000, 206.0000)]","[(424.0000, 652.0000), (202.0000, 933.0000)]","[2.791692, 807.480965]","[19.201458, 1347.722468]","[5.123662, 619.887115]","[2.791692, 807.480965]","[32.819531, 1080.483005]"
31657,1,"[1.6275, 3.0947 ]","[12.6753, 15.8128 ]","[0.7528, 3.5563 ]",31657,"[(405.0000, 592.0000), (1113.0000, 210.0000)]","[(413.0000, 671.0000), (199.0000, 948.0000)]","[0.065723, 825.190035]","[19.675331, 834.682607]","[7.884365, 630.185525]","[0.065723, 825.190035]","[39.219217, 18.985145]"
31658,1,"[1.6202, 3.0983 ]","[12.8004, 15.7868 ]","[0.7999, 3.5513 ]",31658,"[(390.0000, 600.0000), (1113.0000, 210.0000)]","[(405.0000, 686.0000), (188.0000, 982.0000)]","[2.570915, 878.561140]","[18.692285, 896.613014]","[10.601742, 661.826365]","[2.570915, 878.561140]","[32.242739, 36.103749]"
31659,1,[1.5598 ],[12.8545 ],[0.7325 ],31659,"[(376.0000, 618.0000)]","[(393.0000, 708.0000)]",[0.707410],[23.433335],[8.489097],[0.707410],[45.451850]
31660,1,[1.5225 ],[12.9128 ],[0.6877 ],31660,"[(365.0000, 633.0000)]","[(385.0000, 727.0000)]",[0.043085],[18.675115],[7.655512],[0.043085],[37.264061]
31661,1,[1.4594 ],[12.9869 ],[0.6282 ],31661,"[(348.0000, 652.0000)]","[(371.0000, 753.0000)]",[0.177745],[26.330360],[7.274070],[0.177745],[52.305230]
31662,1,[1.4523 ],[13.1384 ],[0.6091 ],31662,"[(331.0000, 678.0000)]","[(365.0000, 787.0000)]",[0.769204],[31.999613],[8.026270],[0.769204],[62.460818]
31663,0,[0],[0],[0],31663,[],[],[],[],[],[],[]
31664,1,[1.6574 ],[11.8046 ],[0.5623 ],31664,"[(483.0000, 513.0000)]","[(447.0000, 592.0000)]",[20.152761],[20.152761],[29.298590],[20.152761],[0.000000]
31665,1,[1.9878 ],[11.7517 ],[0.9819 ],31665,"[(528.0000, 461.0000)]","[(492.0000, 502.0000)]",[0.322845],[80.671007],[9.693561],[0.322845],[160.696325]
31666,1,[2.1298 ],[10.6329 ],[0.8165 ],31666,"[(601.0000, 401.0000)]","[(525.0000, 427.0000)]",[0.391327],[84.211563],[9.703043],[0.391327],[167.640473]
31667,0,[0],[0],[0],31667,[],[],[],[],[],[],[]
31668,1,[2.5777 ],[9.1752 ],[0.9049 ],31668,"[(694.0000, 315.0000)]","[(579.0000, 326.0000)]",[1.279273],[1.279273],[12.649075],[1.279273],[0.000000]
31669,0,[0],[0],[0],31669,[],[],[],[],[],[],[]
31670,1,[3.0268 ],[8.8569 ],[1.3508 ],31670,"[(753.0000, 251.0000)]","[(624.0000, 251.0000)]",[0.880822],[0.880822],[13.253323],[0.880822],[0.000000]
31671,1,[3.2274 ],[7.4667 ],[1.1694 ],31671,"[(784.0000, 228.0000)]","[(632.0000, 228.0000)]",[2.334882],[31.964752],[15.103263],[2.334882],[59.259739]
31672,1,[3.4099 ],[7.4434 ],[1.3085 ],31672,"[(804.0000, 213.0000)]","[(649.0000, 210.0000)]",[2.037438],[25.455611],[15.055312],[2.037438],[46.836346]
31673,1,[3.5672 ],[7.0981 ],[1.3297 ],31673,"[(821.0000, 202.0000)]","[(660.0000, 198.0000)]",[2.501501],[19.679774],[15.711360],[2.501501],[34.356546]
31674,1,[3.8835 ],[5.1603 ],[0.9667 ],31674,"[(846.0000, 195.0000)]","[(666.0000, 191.0000)]",[2.543047],[19.080839],[15.869715],[2.543047],[33.075584]
31675,1,[3.9497 ],[6.0328 ],[1.2918 ],31675,"[(857.0000, 187.0000)]","[(680.0000, 172.0000)]",[5.846501],[23.328658],[7.628814],[5.846501],[34.964314]
31676,1,[4.0605 ],[5.7320 ],[1.3065 ],31676,"[(866.0000, 176.0000)]","[(686.0000, 168.0000)]",[1.455776],[11.535654],[15.115486],[1.455776],[20.159755]
31677,1,[4.1519 ],[5.5537 ],[1.3489 ],31677,"[(874.0000, 168.0000)]","[(691.0000, 161.0000)]",[2.956361],[12.316690],[16.759692],[2.956361],[18.720657]
31678,1,[4.2487 ],[5.4487 ],[1.4222 ],31678,"[(883.0000, 161.0000)]","[(697.0000, 150.0000)]",[0.141419],[11.384049],[13.776897],[0.141419],[22.485259]
31679,1,[4.1750 ],[6.4410 ],[1.7211 ],31679,"[(885.0000, 150.0000)]","[(705.0000, 135.0000)]",[2.467743],[15.759027],[11.630078],[2.467743],[26.582569]
31680,1,[4.4046 ],[5.3900 ],[1.7056 ],31680,"[(900.0000, 131.0000)]","[(708.0000, 123.0000)]",[4.132456],[4.132456],[18.585179],[4.132456],[0.000000]
31681,1,[4.3892 ],[5.8857 ],[1.9381 ],31681,"[(905.0000, 116.0000)]","[(714.0000, 105.0000)]",[2.300852],[18.723856],[17.027533],[2.300852],[32.846007]
31682,1,[4.4638 ],[5.8871 ],[2.0598 ],31682,"[(914.0000, 105.0000)]","[(720.0000, 90.0000)]",[0.867059],[15.194937],[14.040294],[0.867059],[28.655757]
31683,1,[4.4753 ],[6.2968 ],[2.2592 ],31683,"[(922.0000, 90.0000)]","[(728.0000, 71.0000)]",[3.654685],[21.454902],[11.512581],[3.654685],[35.600434]
31684,1,[4.4835 ],[6.5647 ],[2.4135 ],31684,"[(928.0000, 75.0000)]","[(734.0000, 56.0000)]",[2.893426],[18.225609],[12.541150],[2.893426],[30.664365]
31685,1,[4.5071 ],[6.8274 ],[2.5570 ],31685,"[(936.0000, 60.0000)]","[(742.0000, 41.0000)]",[2.065146],[18.221984],[13.647578],[2.065146],[32.313675]
31686,1,[4.5300 ],[6.9709 ],[2.6566 ],31686,"[(942.0000, 45.0000)]","[(748.0000, 33.0000)]",[5.183344],[17.637761],[21.209694],[5.183344],[24.908832]
31687,1,[4.6078 ],[6.9761 ],[2.7597 ],31687,"[(953.0000, 33.0000)]","[(756.0000, 18.0000)]",[2.765091],[18.629790],[19.018724],[2.765091],[31.729397]
31688,1,[4.5985 ],[7.3480 ],[2.8287 ],31688,"[(959.0000, 26.0000)]","[(765.0000, 11.0000)]",[3.588634],[13.416847],[19.984026],[3.588634],[19.656426]
31689,1,[4.6107 ],[7.4760 ],[2.8871 ],31689,"[(964.0000, 15.0000)]","[(770.0000, 7.0000)]",[10.771812],[19.613815],[27.288761],[10.771812],[17.684005]
31690,0,[0],[0],[0],31690,[],[],[],[],[],[],[]
31691,0,[0],[0],[0],31691,[],[],[],[],[],[],[]
31692,0,[0],[0],[0],31692,[],[],[],[],[],[],[]
31693,0,[0],[0],[0],31693,[],[],[],[],[],[],[]
31694,0,[0],[0],[0],31694,[],[],[],[],[],[],[]
31695,0,[0],[0],[0],31695,[],[],[],[],[],[],[]
31696,0,[0],[0],[0],31696,[],[],[],[],[],[],[]
31697,0,[0],[0],[0],31697,[],[],[],[],[],[],[]
31698,0,[0],[0],[0],31698,[],[],[],[],[],[],[]
31699,0,[0],[0],[0],31699,[],[],[],[],[],[],[]
31700,0,[0],[0],[0],31700,[],[],[],[],[],[],[]
31701,0,[0],[0],[0],31701,[],[],[],[],[],[],[]
31702,0,[0],[0],[0],31702,[],[],[],[],[],[],[]
31703,0,[0],[0],[0],31703,[],[],[],[],[],[],[]
31704,1,[4.9820 ],[10.3710 ],[2.9533 ],31704,"[(1122.0000, 22.0000)]","[(964.0000, 7.0000)]",[17.186599],[17.186599],[33.490208],[17.186599],[0.000000]
31705,1,[5.0591 ],[10.4090 ],[2.8743 ],31705,"[(1136.0000, 45.0000)]","[(978.0000, 18.0000)]",[7.114050],[28.422289],[23.336607],[7.114050],[42.616476]
31706,1,[5.0925 ],[10.5362 ],[2.7950 ],31706,"[(1147.0000, 67.0000)]","[(992.0000, 33.0000)]",[2.479912],[23.981843],[18.423500],[2.479912],[43.003862]
31707,1,[5.1178 ],[10.7420 ],[2.6957 ],31707,"[(1161.0000, 86.0000)]","[(1012.0000, 63.0000)]",[16.459001],[44.839009],[31.414891],[16.459001],[56.760015]
31708,1,[5.1493 ],[10.9370 ],[2.5794 ],31708,"[(1175.0000, 123.0000)]","[(1032.0000, 86.0000)]",[6.967704],[40.306549],[21.629021],[6.967704],[66.677690]
31709,1,[5.2273 ],[10.9858 ],[2.4643 ],31709,"[(1189.0000, 153.0000)]","[(1046.0000, 108.0000)]",[2.634410],[30.771330],[16.896015],[2.634410],[56.273839]
31710,0,[0],[0],[0],31710,[],[],[],[],[],[],[]
31711,0,[0],[0],[0],31711,[],[],[],[],[],[],[]
31712,1,[2.7573 ],[16.3336 ],[3.4404 ],31712,"[(1119.0000, 296.0000)]","[(776.0000, 90.0000)]",[415.053436],[415.053436],[163.777152],[415.053436],[0.000000]
31713,0,[0],[0],[0],31713,[],[],[],[],[],[],[]
31714,1,[3.8596 ],[6.5919 ],[2.2016 ],31714,"[(860.0000, 105.0000)]","[(672.0000, 82.0000)]",[11.362446],[11.362446],[3.589504],[11.362446],[0.000000]
31715,1,[3.4898 ],[6.5197 ],[2.2441 ],31715,"[(821.0000, 93.0000)]","[(635.0000, 86.0000)]",[2.082118],[38.903161],[17.074530],[2.082118],[73.642085]
31716,1,[3.2142 ],[6.5670 ],[2.2613 ],31716,"[(793.0000, 93.0000)]","[(607.0000, 86.0000)]",[0.417954],[26.810263],[15.310451],[0.417954],[52.784618]
31717,1,[2.9931 ],[5.5596 ],[2.1460 ],31717,"[(776.0000, 97.0000)]","[(579.0000, 86.0000)]",[6.063756],[27.482645],[8.587685],[6.063756],[42.837778]
31718,1,[2.7439 ],[4.0181 ],[1.9924 ],31718,"[(762.0000, 93.0000)]","[(554.0000, 90.0000)]",[0.736873],[19.560180],[14.027375],[0.736873],[37.646614]
31719,1,[2.5740 ],[4.1645 ],[2.0158 ],31719,"[(748.0000, 93.0000)]","[(540.0000, 90.0000)]",[1.538659],[14.750110],[13.159394],[1.538659],[26.422901]
31720,1,[2.2893 ],[3.9149 ],[1.9624 ],31720,"[(728.0000, 97.0000)]","[(517.0000, 93.0000)]",[4.408030],[24.963440],[10.124742],[4.408030],[41.110819]
31721,1,[2.0124 ],[2.4198 ],[1.7586 ],31721,"[(720.0000, 101.0000)]","[(500.0000, 97.0000)]",[6.931424],[19.380096],[7.887996],[6.931424],[24.897344]
31722,1,[1.8454 ],[3.0525 ],[1.8141 ],31722,"[(703.0000, 101.0000)]","[(486.0000, 101.0000)]",[3.439045],[18.341002],[10.978998],[3.439045],[29.803914]
31723,1,[1.6733 ],[2.7683 ],[1.7384 ],31723,"[(694.0000, 105.0000)]","[(475.0000, 105.0000)]",[4.770065],[14.933965],[9.633747],[4.770065],[20.327800]
31724,1,[1.2904 ],[1.0629 ],[1.5081 ],31724,"[(686.0000, 108.0000)]","[(458.0000, 108.0000)]",[8.434931],[20.614876],[7.434133],[8.434931],[24.359890]
31725,1,[1.1197 ],[0.6549 ],[1.4063 ],31725,"[(680.0000, 112.0000)]","[(450.0000, 112.0000)]",[14.391498],[22.010351],[6.245680],[14.391498],[15.237706]
31726,1,[1.0437 ],[0.9813 ],[1.4222 ],31726,"[(672.0000, 112.0000)]","[(444.0000, 116.0000)]",[4.750496],[11.936124],[9.746930],[4.750496],[14.371257]
31727,1,[0.8074 ],[0.5026 ],[1.3415 ],31727,"[(663.0000, 112.0000)]","[(433.0000, 120.0000)]",[1.587019],[11.369109],[12.595446],[1.587019],[19.564180]
31728,1,[0.4859 ],[-0.7092 ],[1.0737 ],31728,"[(658.0000, 120.0000)]","[(424.0000, 127.0000)]",[4.809007],[14.641197],[9.677589],[4.809007],[19.664380]
31729,1,[-0.0377 ],[-2.8414 ],[0.6991 ],31729,"[(652.0000, 123.0000)]","[(413.0000, 135.0000)]",[1.203696],[10.783569],[12.810529],[1.203696],[19.159746]
31730,1,[-0.1348 ],[-2.6361 ],[0.6678 ],31730,"[(646.0000, 127.0000)]","[(407.0000, 138.0000)]",[3.102305],[9.673056],[10.893788],[3.102305],[13.141502]
31731,1,[-0.4598 ],[-3.9949 ],[0.4008 ],31731,"[(644.0000, 131.0000)]","[(402.0000, 142.0000)]",[4.206281],[9.339299],[9.761947],[4.206281],[10.266035]
31732,1,[-0.2583 ],[-2.2763 ],[0.5517 ],31732,"[(638.0000, 138.0000)]","[(399.0000, 146.0000)]",[10.258158],[16.974553],[5.978725],[10.258158],[13.432789]
31733,1,[-0.2950 ],[-1.9204 ],[0.5464 ],31733,"[(632.0000, 138.0000)]","[(396.0000, 153.0000)]",[1.247141],[7.687481],[12.520724],[1.247141],[12.880680]
31734,1,[-0.3131 ],[-1.4843 ],[0.4743 ],31734,"[(627.0000, 146.0000)]","[(393.0000, 161.0000)]",[2.402726],[10.900984],[11.305295],[2.402726],[16.996517]
31735,1,[-0.4483 ],[-1.7617 ],[0.3045 ],31735,"[(624.0000, 153.0000)]","[(390.0000, 168.0000)]",[3.757453],[10.957059],[10.079766],[3.757453],[14.399213]
31736,1,[-0.6820 ],[-1.7430 ],[0.2088 ],31736,"[(613.0000, 157.0000)]","[(379.0000, 176.0000)]",[1.147586],[13.100225],[12.329642],[1.147586],[23.905278]
31737,1,[-0.6218 ],[-1.2561 ],[0.3681 ],31737,"[(610.0000, 153.0000)]","[(376.0000, 172.0000)]",[0.876324],[5.634666],[12.654005],[0.876324],[9.516683]
31738,1,[-0.9736 ],[-2.6991 ],[0.1932 ],31738,"[(610.0000, 150.0000)]","[(371.0000, 168.0000)]",[2.139388],[6.615958],[11.406711],[2.139388],[8.953140]
31739,1,[-0.8859 ],[-1.7919 ],[0.3766 ],31739,"[(604.0000, 150.0000)]","[(365.0000, 165.0000)]",[6.533676],[12.580138],[8.089061],[6.533676],[12.092924]
31740,1,[-0.9469 ],[-1.8242 ],[0.4117 ],31740,"[(601.0000, 146.0000)]","[(362.0000, 165.0000)]",[1.392152],[5.194556],[12.186962],[1.392152],[7.604809]
31741,1,[-0.8293 ],[-1.1817 ],[0.5519 ],31741,"[(599.0000, 146.0000)]","[(360.0000, 161.0000)]",[6.834257],[9.919220],[8.263269],[6.834257],[6.169927]
31742,1,[-0.8359 ],[-0.9675 ],[0.5889 ],31742,"[(596.0000, 146.0000)]","[(357.0000, 161.0000)]",[7.659796],[10.509086],[8.014265],[7.659796],[5.698580]
31743,1,[-0.6185 ],[0.0744 ],[0.7560 ],31743,"[(593.0000, 146.0000)]","[(357.0000, 161.0000)]",[175.669357],[177.093219],[8.217846],[175.669357],[2.847724]
31744,1,"[-1.7656, 8.1860 ]","[-3.9595, 2.9959 ]","[0.0835, 2.0530 ]",31744,"[(590.0000, 146.0000), (1192.0000, 75.0000)]","[(343.0000, 165.0000), (933.0000, 45.0000)]","[3.469171, 3.485848]","[11.786904, 566.350305]","[10.064797, 12.524204]","[3.469171, 3.485848]","[16.635465, 1125.728915]"
31745,1,"[-1.2437, 8.5593 ]","[-1.6372, 2.2842 ]","[0.4592, 1.9853 ]",31745,"[(585.0000, 146.0000), (1200.0000, 75.0000)]","[(343.0000, 165.0000), (936.0000, 45.0000)]","[3.211002, 3.491813]","[5.584451, 8.788669]","[10.405351, 12.532155]","[3.211002, 3.491813]","[4.746897, 10.593712]"
31746,1,"[9.4421, -1.2436 ]","[0.5960, -1.4055 ]","[1.8017, 0.4993 ]",31746,"[(1215.0000, 75.0000), (582.0000, 146.0000)]","[(942.0000, 48.0000), (340.0000, 165.0000)]","[0.455628, 3.500350]","[10.903868, 6.352765]","[15.467090, 10.154098]","[0.455628, 3.500350]","[20.896480, 5.704830]"
31747,1,"[-1.2821, 9.8990 ]","[-1.2827, -0.0034 ]","[0.4596, 1.6912 ]",31747,"[(579.0000, 150.0000), (1229.0000, 82.0000)]","[(337.0000, 168.0000), (950.0000, 48.0000)]","[6.025826, 6.556627]","[10.395850, 17.868120]","[8.337664, 9.521677]","[6.025826, 6.556627]","[8.740048, 22.622985]"
31748,1,"[9.2583, -1.0281 ]","[1.8351, -0.1863 ]","[1.8124, 0.6407 ]",31748,"[(1237.0000, 86.0000), (576.0000, 150.0000)]","[(964.0000, 52.0000), (337.0000, 168.0000)]","[4.747202, 6.785448]","[15.941127, 8.209919]","[11.197679, 8.538485]","[4.747202, 6.785448]","[22.387849, 2.848943]"
31749,1,"[-0.9735, 8.8128 ]","[0.2071, 3.1706 ]","[0.6183, 1.8697 ]",31749,"[(573.0000, 153.0000), (1245.0000, 90.0000)]","[(337.0000, 176.0000), (978.0000, 60.0000)]","[0.492150, 1.094335]","[6.303866, 13.018595]","[12.967465, 16.695706]","[0.492150, 1.094335]","[11.623431, 23.848522]"
